account_number,transaction_id,transaction_timestamp,transaction_amount,cr_dr_ind,New Beneficiary Flag,device_id,transaction_type_code
ACC000014,TXN0000004368,25/12/2023 09:13:06,24393.97,C,0,DEV0098,jzzcsh
ACC000045,TXN0000015850,25/12/2023 09:17:01,23701.32,D,0,DEV0139,transfer
ACC000039,TXN0000013604,25/12/2023 09:23:57,24282.49,C,1,DEV0096,nypy
ACC000045,TXN0000015848,25/12/2023 09:35:03,8350.19,C,0,DEV0139,payment
ACC000028,TXN0000009566,25/12/2023 09:46:24,20063.5,D,0,DEV0101,other1
ACC000016,TXN0000005143,25/12/2023 09:47:57,65486.72,C,0,DEV0102,payment
ACC000022,TXN0000007600,25/12/2023 09:58:28,4274.16,D,0,DEV0112,nypy
ACC000018,TXN0000005842,25/12/2023 09:58:36,9775.52,D,0,DEV0110,jzzcsh
ACC000042,TXN0000014625,25/12/2023 10:01:46,55927.66,D,0,DEV0011,other1
ACC000019,TXN0000006292,25/12/2023 10:04:05,4267.65,C,0,DEV0055,jzzcsh
ACC000011,TXN0000003549,25/12/2023 10:30:15,30667.62,C,0,DEV0065,other1
ACC000042,TXN0000014626,25/12/2023 10:47:38,34471.56,D,0,DEV0011,nypy
ACC000022,TXN0000007602,25/12/2023 10:54:54,7291.76,C,0,DEV0112,other3
ACC000028,TXN0000009567,25/12/2023 11:06:35,10729.68,D,0,DEV0101,payment
ACC000046,TXN0000016157,25/12/2023 11:06:50,12404.06,D,0,DEV0190,transfer
ACC000039,TXN0000013603,25/12/2023 11:13:07,20160.17,D,0,DEV0096,jzzcsh
ACC000041,TXN0000014250,25/12/2023 11:22:02,53197.4,C,0,DEV0161,jzzcsh
ACC000024,TXN0000008263,25/12/2023 11:25:56,2160.55,D,0,DEV0088,ezpsa
ACC000001,TXN0000000221,25/12/2023 11:32:25,14626.62,D,0,DEV0074,other3
ACC000046,TXN0000016156,25/12/2023 11:34:23,34305.29,D,0,DEV0188,other3
ACC000046,TXN0000016155,25/12/2023 11:47:50,28003.64,D,0,DEV0188,transfer
ACC000012,TXN0000003813,25/12/2023 11:53:47,38710.98,D,0,DEV0158,payment
ACC000003,TXN0000000778,25/12/2023 12:01:50,15197.42,D,0,DEV0113,jzzcsh
ACC000037,TXN0000012944,25/12/2023 12:01:59,38574.44,D,0,DEV0076,jzzcsh
ACC000026,TXN0000008965,25/12/2023 12:06:19,16724.89,D,0,DEV0057,nypy
ACC000045,TXN0000015851,25/12/2023 12:07:15,17058.43,C,0,DEV0139,other1
ACC000043,TXN0000014936,25/12/2023 12:07:53,9619.06,D,1,DEV0186,other2
ACC000049,TXN0000017144,25/12/2023 12:21:36,4095.75,D,0,DEV0056,nypy
ACC000013,TXN0000004058,25/12/2023 12:25:16,16817.81,D,0,DEV0104,nypy
ACC000011,TXN0000003547,25/12/2023 12:26:04,16098.15,D,0,DEV0037,other3
ACC000037,TXN0000012947,25/12/2023 12:34:45,40119.4,D,0,DEV0076,ezpsa
ACC000049,TXN0000017140,25/12/2023 12:41:42,4380.46,C,1,DEV0188,payment
ACC000029,TXN0000010016,25/12/2023 12:45:14,5453.08,D,0,DEV0087,transfer
ACC000035,TXN0000012303,25/12/2023 13:01:02,1123.7,D,0,DEV0186,transfer
ACC000002,TXN0000000485,25/12/2023 13:04:16,5052.11,D,0,DEV0086,nypy
ACC000015,TXN0000004804,25/12/2023 13:07:03,19479.03,D,0,DEV0199,other3
ACC000007,TXN0000002149,25/12/2023 13:08:52,24370.18,C,0,DEV0098,ezpsa
ACC000004,TXN0000001160,25/12/2023 13:09:51,89250.8,C,0,DEV0068,transfer
ACC000012,TXN0000003811,25/12/2023 13:22:08,37863.34,D,1,DEV0158,ezpsa
ACC000035,TXN0000012302,25/12/2023 13:27:05,1232.1,C,0,DEV0186,payment
ACC000019,TXN0000006291,25/12/2023 13:28:22,4150.43,D,0,DEV0029,payment
ACC000004,TXN0000001158,25/12/2023 13:28:55,47235.29,D,0,DEV0054,jzzcsh
ACC000002,TXN0000000484,25/12/2023 13:31:54,4435.87,D,0,DEV0178,other3
ACC000022,TXN0000007599,25/12/2023 13:38:06,4795.5,D,0,DEV0112,other3
ACC000035,TXN0000012304,25/12/2023 13:38:45,1203.42,D,1,DEV0186,transfer
ACC000019,TXN0000006290,25/12/2023 13:39:35,6043.48,D,1,DEV0055,other1
ACC000013,TXN0000004056,25/12/2023 13:40:11,13941.53,D,1,DEV0010,other1
ACC000004,TXN0000001156,25/12/2023 13:46:13,53369.03,D,0,DEV0054,jzzcsh
ACC000010,TXN0000003177,25/12/2023 13:48:35,13776.4,D,0,DEV0003,other2
ACC000004,TXN0000001157,25/12/2023 13:49:31,77144.88,C,0,DEV0054,ezpsa
ACC000004,TXN0000001154,25/12/2023 13:50:35,46493.67,D,0,DEV0054,transfer
ACC000036,TXN0000012603,25/12/2023 13:56:36,12323.46,C,0,DEV0131,nypy
ACC000035,TXN0000012300,25/12/2023 13:57:29,1503.68,D,0,DEV0186,ezpsa
ACC000012,TXN0000003812,25/12/2023 14:08:25,44142.24,D,0,DEV0158,nypy
ACC000016,TXN0000005144,25/12/2023 14:12:38,32002.34,D,0,DEV0160,other3
ACC000037,TXN0000012948,25/12/2023 14:14:44,34392.94,C,0,DEV0076,other1
ACC000022,TXN0000007597,25/12/2023 14:17:47,2623.89,C,0,DEV0112,other2
ACC000029,TXN0000010015,25/12/2023 14:50:34,22009.5,C,0,DEV0087,payment
ACC000022,TXN0000007601,25/12/2023 14:53:07,6868.31,D,0,DEV0046,payment
ACC000032,TXN0000011197,25/12/2023 15:00:01,10435.43,C,0,DEV0154,jzzcsh
ACC000027,TXN0000009227,25/12/2023 15:04:31,32014.12,D,0,DEV0068,nypy
ACC000024,TXN0000008264,25/12/2023 15:06:31,7919.68,D,0,DEV0088,transfer
ACC000028,TXN0000009569,25/12/2023 15:17:41,11421.79,D,0,DEV0101,other1
ACC000013,TXN0000004055,25/12/2023 15:19:54,28674.97,D,0,DEV0010,transfer
ACC000033,TXN0000011515,25/12/2023 15:26:33,86082.66,C,0,DEV0113,payment
ACC000033,TXN0001011515,25/12/2023 15:26:33,204846.0,D,0,DEV0113,payment
ACC000019,TXN0000006287,25/12/2023 15:31:05,5180.25,D,1,DEV0055,nypy
ACC000023,TXN0000007959,25/12/2023 15:34:00,25171.64,D,0,DEV0005,other1
ACC000032,TXN0000011198,25/12/2023 15:41:14,6418.79,D,0,DEV0101,payment
ACC000044,TXN0000015351,25/12/2023 15:52:32,28002.76,D,0,DEV0006,nypy
ACC000032,TXN0000011196,25/12/2023 15:53:29,9308.73,C,0,DEV0154,nypy
ACC000005,TXN0000001488,25/12/2023 15:53:45,7370.72,C,0,DEV0187,payment
ACC000044,TXN0000015353,25/12/2023 16:02:44,32831.56,C,1,DEV0184,nypy
ACC000025,TXN0000008650,25/12/2023 16:14:34,2382.57,C,0,DEV0111,other3
ACC000023,TXN0000007960,25/12/2023 16:15:02,17913.55,D,1,DEV0005,other3
ACC000049,TXN0000017145,25/12/2023 16:20:35,3244.97,D,0,DEV0069,other3
ACC000037,TXN0000012950,25/12/2023 16:21:56,22622.52,D,0,DEV0076,ezpsa
ACC000007,TXN0000002148,25/12/2023 16:22:52,40568.25,D,0,DEV0048,payment
ACC000013,TXN0000004057,25/12/2023 16:23:35,24670.82,D,0,DEV0010,other1
ACC000034,TXN0000011901,25/12/2023 16:47:06,2688.59,D,0,DEV0033,other1
ACC000035,TXN0000012299,25/12/2023 16:47:18,1252.13,D,0,DEV0186,jzzcsh
ACC000025,TXN0000008648,25/12/2023 16:47:49,822.5,D,0,DEV0111,nypy
ACC000035,TXN0000012301,25/12/2023 16:51:08,2344.58,C,0,DEV0103,other1
ACC000008,TXN0000002533,25/12/2023 17:03:37,44011.96,C,1,DEV0123,other3
ACC000034,TXN0000011899,25/12/2023 17:25:18,2539.5,D,0,DEV0033,ezpsa
ACC000008,TXN0000002535,25/12/2023 17:31:44,30370.1,C,0,DEV0123,other1
ACC000008,TXN0000002532,25/12/2023 17:32:39,24514.25,D,0,DEV0123,nypy
ACC000028,TXN0000009568,25/12/2023 17:43:41,22230.97,C,0,DEV0101,payment
ACC000032,TXN0000011200,25/12/2023 17:45:32,14050.53,C,0,DEV0154,nypy
ACC000019,TXN0000006288,25/12/2023 17:49:59,4501.7,D,0,DEV0055,transfer
ACC000034,TXN0000011898,25/12/2023 17:51:49,2230.97,D,0,DEV0151,other2
ACC000019,TXN0000006286,25/12/2023 18:02:15,7945.63,C,0,DEV0143,transfer
ACC000008,TXN0000002531,25/12/2023 18:03:31,46819.63,C,0,DEV0123,other3
ACC000004,TXN0000001159,25/12/2023 18:05:34,59658.6,D,0,DEV0054,payment
ACC000049,TXN0000017142,25/12/2023 18:06:36,3872.38,D,0,DEV0067,other2
ACC000037,TXN0000012945,25/12/2023 18:06:48,82201.78,C,0,DEV0076,ezpsa
ACC000019,TXN0000006289,25/12/2023 18:07:09,4836.57,D,0,DEV0029,other1
ACC000027,TXN0000009228,25/12/2023 18:20:08,31934.4,D,0,DEV0037,transfer
ACC000027,TXN0000009226,25/12/2023 18:24:06,36001.75,D,0,DEV0142,nypy
ACC000003,TXN0000000777,25/12/2023 18:27:47,19264.89,D,1,DEV0133,nypy
ACC000040,TXN0000013974,25/12/2023 18:58:24,11510.72,D,0,DEV0059,jzzcsh
ACC000008,TXN0000002534,25/12/2023 18:59:32,27174.33,D,0,DEV0184,other1
ACC000042,TXN0000014628,25/12/2023 19:01:56,45394.84,D,0,DEV0011,ezpsa
ACC000029,TXN0000010013,25/12/2023 19:12:18,34376.73,D,0,DEV0125,other2
ACC000015,TXN0000004802,25/12/2023 19:18:49,27739.18,C,0,DEV0199,nypy
ACC000023,TXN0000007961,25/12/2023 19:23:01,26396.38,C,0,DEV0005,nypy
ACC000044,TXN0000015352,25/12/2023 19:24:16,21158.11,D,0,DEV0198,other1
ACC000042,TXN0000014629,25/12/2023 19:26:08,92172.65,C,0,DEV0011,other2
ACC000031,TXN0000010845,25/12/2023 19:26:48,33243.43,C,0,DEV0135,payment
ACC000010,TXN0000003178,25/12/2023 19:30:48,71875.46,C,0,DEV0003,jzzcsh
ACC000010,TXN0000003179,25/12/2023 19:31:30,36902.6,D,0,DEV0003,payment
ACC000038,TXN0000013337,25/12/2023 19:33:44,28108.1,D,0,DEV0090,jzzcsh
ACC000042,TXN0000014630,25/12/2023 19:41:34,31057.48,D,0,DEV0011,ezpsa
ACC000042,TXN0000014627,25/12/2023 19:44:29,31857.74,D,0,DEV0145,jzzcsh
ACC000015,TXN0000004806,25/12/2023 19:52:46,20970.35,D,0,DEV0119,jzzcsh
ACC000049,TXN0000017143,25/12/2023 19:59:16,7894.31,C,0,DEV0069,ezpsa
ACC000029,TXN0000010014,25/12/2023 20:38:25,23664.83,D,0,DEV0087,other2
ACC000015,TXN0000004803,25/12/2023 21:35:51,32410.38,C,0,DEV0199,other1
ACC000028,TXN0000009570,25/12/2023 21:47:21,19072.76,C,0,DEV0101,jzzcsh
ACC000005,TXN0000001487,25/12/2023 21:47:37,5502.89,D,0,DEV0187,transfer
ACC000036,TXN0000012602,25/12/2023 22:05:58,12252.81,D,0,DEV0131,other3
ACC000025,TXN0000008647,25/12/2023 22:16:18,793.5,C,0,DEV0111,transfer
ACC000007,TXN0000002147,25/12/2023 22:30:54,43215.89,D,0,DEV0098,transfer
ACC000032,TXN0000011199,25/12/2023 22:58:06,9086.15,D,0,DEV0154,ezpsa
ACC000049,TXN0000017141,25/12/2023 23:36:48,5395.11,C,0,DEV0069,ezpsa
ACC000002,TXN0000000486,25/12/2023 23:40:58,3972.0,D,0,DEV0178,transfer
ACC000004,TXN0000001155,25/12/2023 23:55:11,50630.24,D,0,DEV0054,other1
ACC000023,TXN0000007969,26/12/2023 00:19:16,26865.96,D,0,DEV0005,other3
ACC000031,TXN0000010846,26/12/2023 01:15:16,40560.91,D,0,DEV0135,payment
ACC000045,TXN0000015856,26/12/2023 01:31:34,8671.46,D,0,DEV0139,other1
ACC000034,TXN0000011905,26/12/2023 03:35:28,2123.62,D,0,DEV0033,jzzcsh
ACC000028,TXN0000009573,26/12/2023 04:00:17,20770.85,C,1,DEV0101,transfer
ACC000031,TXN0000010847,26/12/2023 04:31:02,11943.53,D,0,DEV0135,ezpsa
ACC000021,TXN0000007202,26/12/2023 04:57:27,47149.27,C,0,DEV0172,jzzcsh
ACC000019,TXN0000006299,26/12/2023 06:55:16,5046.85,D,0,DEV0029,other3
ACC000023,TXN0000007967,26/12/2023 06:58:55,35732.63,D,0,DEV0005,other1
ACC000024,TXN0000008268,26/12/2023 07:37:16,3283.1,D,0,DEV0088,jzzcsh
ACC000026,TXN0000008969,26/12/2023 08:00:18,23930.38,D,0,DEV0175,other2
ACC000018,TXN0000005844,26/12/2023 08:03:23,11587.86,C,0,DEV0110,nypy
ACC000005,TXN0000001490,26/12/2023 08:21:32,4002.9,D,0,DEV0187,other3
ACC000037,TXN0000012956,26/12/2023 08:24:28,34698.2,C,0,DEV0076,payment
ACC000011,TXN0000003550,26/12/2023 08:33:58,8077.18,D,1,DEV0006,other2
ACC000045,TXN0000015854,26/12/2023 08:43:00,24487.43,C,0,DEV0139,other2
ACC000026,TXN0000008967,26/12/2023 08:53:03,26340.05,D,0,DEV0057,payment
ACC000005,TXN0000001492,26/12/2023 08:54:37,4134.36,D,0,DEV0187,other3
ACC000018,TXN0000005845,26/12/2023 08:59:17,23241.37,C,0,DEV0110,other2
ACC000045,TXN0000015855,26/12/2023 09:05:00,17980.35,D,0,DEV0139,ezpsa
ACC000023,TXN0000007968,26/12/2023 09:11:24,42234.77,C,0,DEV0005,other2
ACC000034,TXN0000011903,26/12/2023 09:12:46,1891.83,C,0,DEV0033,ezpsa
ACC000042,TXN0000014632,26/12/2023 09:32:02,31898.65,D,0,DEV0011,other3
ACC000031,TXN0000010853,26/12/2023 09:32:36,21470.82,D,1,DEV0135,other2
ACC000021,TXN0000007200,26/12/2023 09:42:59,71301.3,C,0,DEV0172,other3
ACC000021,TXN0000007201,26/12/2023 09:44:03,41379.12,C,0,DEV0172,transfer
ACC000044,TXN0000015356,26/12/2023 09:47:36,14102.1,C,0,DEV0180,other3
ACC000028,TXN0000009574,26/12/2023 09:48:24,15740.68,D,0,DEV0101,other1
ACC000046,TXN0000016159,26/12/2023 09:57:41,30307.81,D,1,DEV0188,nypy
ACC000021,TXN0000007203,26/12/2023 10:02:06,42824.65,D,0,DEV0172,other2
ACC000011,TXN0000003552,26/12/2023 10:07:15,3014.65,C,0,DEV0130,ezpsa
ACC000011,TXN0000003551,26/12/2023 10:11:21,20505.87,C,1,DEV0006,other3
ACC000019,TXN0000006293,26/12/2023 10:17:10,8297.7,C,0,DEV0172,payment
ACC000020,TXN0000006721,26/12/2023 10:17:58,10350.93,C,0,DEV0175,transfer
ACC000042,TXN0000014631,26/12/2023 10:22:11,54591.94,C,0,DEV0011,other2
ACC000005,TXN0000001491,26/12/2023 10:24:26,6029.96,D,0,DEV0187,other3
ACC000024,TXN0000008265,26/12/2023 10:26:41,4441.53,D,0,DEV0078,nypy
ACC000043,TXN0000014938,26/12/2023 10:31:17,8461.01,D,0,DEV0042,other2
ACC000019,TXN0000006298,26/12/2023 10:35:59,4353.7,D,0,DEV0055,ezpsa
ACC000044,TXN0000015359,26/12/2023 10:37:33,30397.48,D,0,DEV0006,other2
ACC000043,TXN0000014940,26/12/2023 10:44:19,9467.11,D,0,DEV0186,jzzcsh
ACC000048,TXN0000016716,26/12/2023 10:46:45,40146.1,D,0,DEV0019,nypy
ACC000021,TXN0000007204,26/12/2023 10:48:29,33001.75,D,0,DEV0070,other1
ACC000024,TXN0000008266,26/12/2023 10:52:22,10525.95,C,0,DEV0088,other1
ACC000045,TXN0000015852,26/12/2023 11:04:31,14556.18,D,0,DEV0139,payment
ACC000050,TXN0000017613,26/12/2023 11:08:30,17996.49,D,0,DEV0090,other3
ACC000028,TXN0000009572,26/12/2023 11:14:19,18304.59,D,0,DEV0101,nypy
ACC000041,TXN0000014251,26/12/2023 11:23:11,28443.03,D,0,DEV0039,payment
ACC000033,TXN0000011518,26/12/2023 11:27:47,37005.19,D,0,DEV0113,payment
ACC000041,TXN0000014253,26/12/2023 11:29:07,48405.41,C,0,DEV0039,transfer
ACC000001,TXN0000000224,26/12/2023 11:33:51,12672.02,D,0,DEV0074,other3
ACC000033,TXN0000011520,26/12/2023 11:52:17,43154.31,D,0,DEV0113,jzzcsh
ACC000046,TXN0000016158,26/12/2023 11:57:42,27306.98,D,0,DEV0188,other2
ACC000029,TXN0000010018,26/12/2023 12:00:50,40142.95,C,0,DEV0087,transfer
ACC000044,TXN0000015355,26/12/2023 12:20:32,35111.12,C,0,DEV0006,jzzcsh
ACC000014,TXN0000004371,26/12/2023 12:29:57,18337.88,D,0,DEV0138,other2
ACC000026,TXN0000008970,26/12/2023 12:41:23,23614.96,C,0,DEV0057,jzzcsh
ACC000049,TXN0000017153,26/12/2023 12:44:08,3780.1,D,1,DEV0069,nypy
ACC000011,TXN0000003554,26/12/2023 12:58:09,20836.98,C,0,DEV0065,nypy
ACC000035,TXN0000012305,26/12/2023 13:02:08,1138.96,D,0,DEV0005,other2
ACC000010,TXN0000003180,26/12/2023 13:02:31,58887.07,C,0,DEV0003,other3
ACC000013,TXN0000004060,26/12/2023 13:05:45,32967.08,D,0,DEV0104,other1
ACC000004,TXN0000001165,26/12/2023 13:10:29,48911.89,C,0,DEV0054,nypy
ACC000004,TXN0000001162,26/12/2023 13:21:38,81388.89,C,0,DEV0054,transfer
ACC000010,TXN0000003181,26/12/2023 13:28:23,65460.15,D,0,DEV0003,other2
ACC000010,TXN0000003184,26/12/2023 13:29:53,41877.22,D,0,DEV0003,other3
ACC000004,TXN0000001161,26/12/2023 13:33:02,45053.89,D,0,DEV0054,other2
ACC000010,TXN0000003182,26/12/2023 13:36:45,37375.21,C,1,DEV0003,other3
ACC000035,TXN0000012306,26/12/2023 13:41:21,1350.81,D,0,DEV0005,jzzcsh
ACC000027,TXN0000009229,26/12/2023 13:45:03,41775.91,C,0,DEV0068,ezpsa
ACC000016,TXN0000005145,26/12/2023 13:48:05,51914.41,C,0,DEV0160,nypy
ACC000031,TXN0000010848,26/12/2023 14:02:48,29298.31,C,0,DEV0135,payment
ACC000012,TXN0000003814,26/12/2023 14:03:49,54806.66,C,0,DEV0158,other2
ACC000019,TXN0000006297,26/12/2023 14:06:46,5053.27,D,0,DEV0055,other3
ACC000034,TXN0000011904,26/12/2023 14:10:25,1478.41,D,0,DEV0033,jzzcsh
ACC000048,TXN0000016717,26/12/2023 14:15:24,44744.5,D,0,DEV0019,other3
ACC000020,TXN0000006725,26/12/2023 14:17:23,15872.28,D,0,DEV0175,other3
ACC000037,TXN0000012954,26/12/2023 14:20:15,40720.0,C,0,DEV0076,transfer
ACC000037,TXN0000012955,26/12/2023 14:25:40,58404.36,D,0,DEV0076,transfer
ACC000031,TXN0000010850,26/12/2023 14:25:58,36086.25,C,0,DEV0135,nypy
ACC000049,TXN0000017149,26/12/2023 14:29:43,2629.67,D,0,DEV0050,ezpsa
ACC000035,TXN0000012309,26/12/2023 14:31:09,612.05,D,0,DEV0186,ezpsa
ACC000049,TXN0000017150,26/12/2023 14:32:47,1870.07,D,0,DEV0069,other3
ACC000005,TXN0000001494,26/12/2023 14:33:29,5625.96,D,0,DEV0187,nypy
ACC000044,TXN0000015354,26/12/2023 14:37:32,29674.42,D,0,DEV0006,other2
ACC000029,TXN0000010017,26/12/2023 14:38:31,30946.09,D,0,DEV0087,nypy
ACC000044,TXN0000015358,26/12/2023 14:43:35,30493.01,D,0,DEV0006,other2
ACC000037,TXN0000012957,26/12/2023 14:55:11,28646.22,D,1,DEV0076,other2
ACC000044,TXN0000015360,26/12/2023 14:57:10,16498.6,C,0,DEV0006,transfer
ACC000033,TXN0000011517,26/12/2023 15:03:33,48294.35,D,0,DEV0113,other3
ACC000044,TXN0000015361,26/12/2023 15:03:36,32983.11,C,0,DEV0006,payment
ACC000033,TXN0000011516,26/12/2023 15:03:41,45985.82,D,0,DEV0113,jzzcsh
ACC000020,TXN0000006722,26/12/2023 15:04:49,14831.89,D,0,DEV0175,payment
ACC000050,TXN0000017609,26/12/2023 15:09:11,15990.76,D,0,DEV0090,payment
ACC000036,TXN0000012604,26/12/2023 15:11:18,6846.14,D,0,DEV0131,other3
ACC000023,TXN0000007963,26/12/2023 15:17:53,15856.55,D,1,DEV0005,payment
ACC000019,TXN0000006296,26/12/2023 15:18:48,2724.51,D,0,DEV0029,ezpsa
ACC000033,TXN0000011519,26/12/2023 15:24:08,31767.17,D,0,DEV0113,ezpsa
ACC000023,TXN0000007962,26/12/2023 15:24:53,21724.69,D,0,DEV0005,nypy
ACC000035,TXN0000012308,26/12/2023 15:25:38,1666.68,D,0,DEV0186,payment
ACC000013,TXN0000004059,26/12/2023 15:26:42,20900.56,D,0,DEV0085,other3
ACC000019,TXN0000006295,26/12/2023 15:29:59,10904.02,C,0,DEV0055,payment
ACC000020,TXN0000006724,26/12/2023 15:35:07,12110.82,D,0,DEV0142,ezpsa
ACC000039,TXN0000013606,26/12/2023 15:37:59,9265.15,D,0,DEV0096,nypy
ACC000005,TXN0000001493,26/12/2023 15:47:42,5079.54,D,0,DEV0187,payment
ACC000004,TXN0000001164,26/12/2023 16:00:39,63071.11,D,0,DEV0054,other3
ACC000007,TXN0000002150,26/12/2023 16:01:21,35283.66,D,1,DEV0193,payment
ACC000004,TXN0000001163,26/12/2023 16:16:13,33355.18,D,0,DEV0054,ezpsa
ACC000007,TXN0000002151,26/12/2023 16:17:40,33389.84,D,0,DEV0160,other2
ACC000049,TXN0000017146,26/12/2023 16:21:44,4392.62,C,0,DEV0167,ezpsa
ACC000050,TXN0000017612,26/12/2023 16:26:51,16304.02,D,0,DEV0090,jzzcsh
ACC000043,TXN0000014939,26/12/2023 16:33:38,4271.87,D,0,DEV0042,transfer
ACC000050,TXN0000017611,26/12/2023 16:37:40,20060.59,D,0,DEV0090,other1
ACC000041,TXN0000014252,26/12/2023 16:38:51,41307.92,D,0,DEV0039,other2
ACC000049,TXN0000017147,26/12/2023 16:42:21,3684.52,D,0,DEV0069,ezpsa
ACC000034,TXN0000011906,26/12/2023 16:45:49,1304.54,D,1,DEV0033,other2
ACC000012,TXN0000003816,26/12/2023 16:54:05,49090.61,C,0,DEV0056,other2
ACC000050,TXN0000017610,26/12/2023 16:55:08,25075.44,D,0,DEV0090,jzzcsh
ACC000019,TXN0000006294,26/12/2023 17:02:44,6858.37,C,0,DEV0029,nypy
ACC000034,TXN0000011902,26/12/2023 17:02:54,2577.64,C,1,DEV0151,jzzcsh
ACC000011,TXN0000003555,26/12/2023 17:15:46,18108.04,D,0,DEV0006,other3
ACC000043,TXN0000014937,26/12/2023 17:18:20,6343.99,D,0,DEV0186,other3
ACC000006,TXN0000001876,26/12/2023 17:22:51,36590.15,D,0,DEV0103,payment
ACC000035,TXN0000012307,26/12/2023 17:24:57,2180.56,C,1,DEV0005,other1
ACC000008,TXN0000002537,26/12/2023 17:25:47,26759.62,D,0,DEV0123,jzzcsh
ACC000011,TXN0000003553,26/12/2023 17:30:25,16027.73,D,0,DEV0065,payment
ACC000001,TXN0000000222,26/12/2023 17:45:52,30263.39,C,0,DEV0028,transfer
ACC000008,TXN0000002536,26/12/2023 17:51:55,32470.5,D,0,DEV0153,other2
ACC000024,TXN0000008267,26/12/2023 17:57:21,5250.6,D,0,DEV0088,other2
ACC000003,TXN0000000779,26/12/2023 18:00:01,17507.68,D,1,DEV0113,other1
ACC000001,TXN0000000223,26/12/2023 18:01:39,32380.53,C,0,DEV0074,nypy
ACC000001,TXN0000000225,26/12/2023 18:12:51,17850.95,D,0,DEV0074,jzzcsh
ACC000038,TXN0000013338,26/12/2023 18:33:59,47325.93,D,0,DEV0140,payment
ACC000037,TXN0000012952,26/12/2023 18:44:10,49898.08,C,1,DEV0076,other3
ACC000044,TXN0000015357,26/12/2023 18:46:57,29112.86,C,0,DEV0006,nypy
ACC000041,TXN0000014254,26/12/2023 18:48:06,47550.46,C,0,DEV0039,nypy
ACC000037,TXN0000012953,26/12/2023 18:53:39,61569.48,D,1,DEV0076,other2
ACC000027,TXN0000009231,26/12/2023 18:56:05,27592.21,D,0,DEV0106,jzzcsh
ACC000049,TXN0000017152,26/12/2023 19:04:43,1319.16,D,0,DEV0069,other3
ACC000031,TXN0000010849,26/12/2023 19:06:20,27431.74,D,0,DEV0135,nypy
ACC000045,TXN0000015853,26/12/2023 19:06:22,16167.25,D,0,DEV0139,transfer
ACC000048,TXN0000016718,26/12/2023 19:07:07,66456.28,C,0,DEV0019,other1
ACC000023,TXN0000007966,26/12/2023 19:12:55,36317.16,D,0,DEV0005,other1
ACC000010,TXN0000003185,26/12/2023 19:15:47,30863.6,D,0,DEV0129,transfer
ACC000042,TXN0000014633,26/12/2023 19:17:01,47326.9,D,0,DEV0011,nypy
ACC000014,TXN0000004369,26/12/2023 19:19:04,10269.04,D,0,DEV0017,other2
ACC000015,TXN0000004807,26/12/2023 19:22:01,14438.79,D,0,DEV0003,other3
ACC000031,TXN0000010852,26/12/2023 19:27:02,41005.7,D,0,DEV0135,ezpsa
ACC000026,TXN0000008966,26/12/2023 19:29:12,25987.95,D,0,DEV0057,jzzcsh
ACC000039,TXN0000013605,26/12/2023 19:38:15,23100.19,D,0,DEV0096,nypy
ACC000023,TXN0000007965,26/12/2023 19:44:44,29102.86,D,0,DEV0005,other2
ACC000026,TXN0000008968,26/12/2023 19:47:58,37684.01,C,0,DEV0057,other1
ACC000009,TXN0000002810,26/12/2023 19:50:31,12430.69,D,0,DEV0194,ezpsa
ACC000031,TXN0000010851,26/12/2023 19:50:55,18017.66,C,0,DEV0135,other3
ACC000015,TXN0000004808,26/12/2023 19:53:36,7200.14,D,0,DEV0199,jzzcsh
ACC000014,TXN0000004370,26/12/2023 20:17:13,12395.76,C,0,DEV0138,nypy
ACC000020,TXN0000006723,26/12/2023 20:30:19,21097.92,D,0,DEV0175,nypy
ACC000027,TXN0000009230,26/12/2023 21:49:17,25936.7,D,0,DEV0106,other3
ACC000037,TXN0000012951,26/12/2023 22:12:31,55848.09,D,1,DEV0076,other3
ACC000023,TXN0000007964,26/12/2023 22:28:33,24601.01,D,0,DEV0043,transfer
ACC000050,TXN0000017614,26/12/2023 22:33:50,15655.39,C,0,DEV0090,nypy
ACC000010,TXN0000003183,26/12/2023 23:12:11,36224.85,D,0,DEV0003,other2
ACC000049,TXN0000017148,26/12/2023 23:14:27,1511.0,C,0,DEV0069,other2
ACC000049,TXN0000017151,26/12/2023 23:32:43,4726.41,D,0,DEV0069,ezpsa
ACC000012,TXN0000003815,26/12/2023 23:36:56,42915.4,D,0,DEV0056,payment
ACC000044,TXN0000015366,27/12/2023 00:37:02,12636.57,C,0,DEV0006,payment
ACC000016,TXN0000005146,27/12/2023 00:46:51,37211.46,D,0,DEV0102,nypy
ACC000031,TXN0000010856,27/12/2023 01:14:44,21355.48,C,1,DEV0135,payment
ACC000040,TXN0000013975,27/12/2023 01:31:35,33788.59,C,0,DEV0059,nypy
ACC000013,TXN0000004061,27/12/2023 01:42:44,9615.33,D,1,DEV0010,payment
ACC000004,TXN0000001168,27/12/2023 02:12:37,74303.18,C,0,DEV0054,jzzcsh
ACC000008,TXN0000002539,27/12/2023 02:21:39,35081.04,D,0,DEV0184,jzzcsh
ACC000020,TXN0000006732,27/12/2023 03:23:56,29418.66,C,0,DEV0175,nypy
ACC000042,TXN0000014635,27/12/2023 03:32:06,86212.38,C,0,DEV0126,payment
ACC000044,TXN0000015363,27/12/2023 04:05:46,24403.22,D,0,DEV0006,jzzcsh
